"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","phagocytosis, engulfment","GO:0006911","0.001910749292675502","2.7187962925108455","44","394","9","16178","ENSG00000095970,ENSG00000197943,ENSG00000150760,ENSG00000160255,ENSG00000148180,ENSG00000125730,ENSG00000123338,ENSG00000064687,ENSG00000169896"
"GO:BP","protein localization to plasma membrane","GO:0072659","0.0020017220274619087","2.698596231712422","252","393","21","16178","ENSG00000095970,ENSG00000151150,ENSG00000130226,ENSG00000073921,ENSG00000092820,ENSG00000077522,ENSG00000082397,ENSG00000124507,ENSG00000175497,ENSG00000104365,ENSG00000143153,ENSG00000103496,ENSG00000150093,ENSG00000105649,ENSG00000123384,ENSG00000138078,ENSG00000136854,ENSG00000110651,ENSG00000161203,ENSG00000073969,ENSG00000108798"
"GO:BP","cholesterol transport","GO:0030301","0.002052414951482698","2.687734830246052","97","881","19","16178","ENSG00000130203,ENSG00000141338,ENSG00000095970,ENSG00000120885,ENSG00000141458,ENSG00000198911,ENSG00000100906,ENSG00000123384,ENSG00000130208,ENSG00000182718,ENSG00000064687,ENSG00000025434,ENSG00000186350,ENSG00000011347,ENSG00000111684,ENSG00000169174,ENSG00000132170,ENSG00000131408,ENSG00000166035"
"GO:BP","negative regulation of secretion by cell","GO:1903531","0.0020888010239608597","2.680102928287543","94","736","17","16178","ENSG00000130203,ENSG00000145335,ENSG00000152661,ENSG00000104332,ENSG00000123338,ENSG00000150907,ENSG00000135046,ENSG00000168961,ENSG00000084093,ENSG00000129667,ENSG00000025434,ENSG00000067182,ENSG00000066336,ENSG00000147571,ENSG00000116266,ENSG00000167851,ENSG00000169047"
"GO:BP","positive regulation of leukocyte proliferation","GO:0070665","0.002107589921086096","2.6762138869768157","119","782","20","16178","ENSG00000242574,ENSG00000165025,ENSG00000171791,ENSG00000182578,ENSG00000184371,ENSG00000123338,ENSG00000110651,ENSG00000163513,ENSG00000100030,ENSG00000081237,ENSG00000135046,ENSG00000168961,ENSG00000081189,ENSG00000134352,ENSG00000138814,ENSG00000254087,ENSG00000164136,ENSG00000019582,ENSG00000114013,ENSG00000017427"
"GO:BP","gliogenesis","GO:0042063","0.002153225265788482","2.6669105328466243","155","823","24","16178","ENSG00000158864,ENSG00000095970,ENSG00000038427,ENSG00000136717,ENSG00000120885,ENSG00000146122,ENSG00000115310,ENSG00000168610,ENSG00000123384,ENSG00000184371,ENSG00000173372,ENSG00000110492,ENSG00000135046,ENSG00000137462,ENSG00000105894,ENSG00000065361,ENSG00000112531,ENSG00000124920,ENSG00000123560,ENSG00000106278,ENSG00000197430,ENSG00000006210,ENSG00000169313,ENSG00000168329"
"GO:BP","synaptic vesicle priming","GO:0016082","0.002233971268877414","2.6509224166493426","13","490","6","16178","ENSG00000159082,ENSG00000145335,ENSG00000130477,ENSG00000136854,ENSG00000132639,ENSG00000099365"
"GO:BP","mitochondrial respiratory chain complex I assembly","GO:0032981","0.002255182725951213","2.6468182636940987","61","49","5","16178","ENSG00000158864,ENSG00000130414,ENSG00000139180,ENSG00000174886,ENSG00000023228"
"GO:BP","NADH dehydrogenase complex assembly","GO:0010257","0.002255182725951213","2.6468182636940987","61","49","5","16178","ENSG00000158864,ENSG00000130414,ENSG00000139180,ENSG00000174886,ENSG00000023228"
"GO:BP","calcium ion transport","GO:0006816","0.0023328000738303003","2.632122479617224","325","813","38","16178","ENSG00000273079,ENSG00000197943,ENSG00000183454,ENSG00000150995,ENSG00000069966,ENSG00000123104,ENSG00000107736,ENSG00000136717,ENSG00000145335,ENSG00000157087,ENSG00000120899,ENSG00000124942,ENSG00000182621,ENSG00000171791,ENSG00000143153,ENSG00000146729,ENSG00000141837,ENSG00000187091,ENSG00000152413,ENSG00000081237,ENSG00000136531,ENSG00000138685,ENSG00000105383,ENSG00000182389,ENSG00000138814,ENSG00000239998,ENSG00000138741,ENSG00000177119,ENSG00000196876,ENSG00000174437,ENSG00000070961,ENSG00000118160,ENSG00000104783,ENSG00000006210,ENSG00000203805,ENSG00000136546,ENSG00000140090,ENSG00000169432"
"GO:BP","antigen processing and presentation of peptide antigen via MHC class II","GO:0002495","0.0023479719145660704","2.62930710223785","29","12","3","16178","ENSG00000196126,ENSG00000204287,ENSG00000095970"
"GO:BP","cell-matrix adhesion","GO:0007160","0.002375585097015432","2.6242294078874657","191","865","28","16178","ENSG00000132470,ENSG00000077522,ENSG00000120899,ENSG00000051382,ENSG00000152818,ENSG00000160255,ENSG00000104332,ENSG00000149781,ENSG00000072110,ENSG00000189058,ENSG00000150093,ENSG00000169756,ENSG00000026508,ENSG00000184371,ENSG00000169896,ENSG00000082781,ENSG00000109072,ENSG00000187244,ENSG00000137076,ENSG00000133800,ENSG00000168309,ENSG00000088827,ENSG00000110880,ENSG00000006210,ENSG00000168615,ENSG00000112715,ENSG00000146904,ENSG00000184349"
"GO:BP","cholesterol efflux","GO:0033344","0.002461467527449077","2.608805889219969","52","555","11","16178","ENSG00000130203,ENSG00000141338,ENSG00000095970,ENSG00000141458,ENSG00000198911,ENSG00000100906,ENSG00000123384,ENSG00000130208,ENSG00000064687,ENSG00000025434,ENSG00000186350"
"GO:BP","T cell activation involved in immune response","GO:0002286","0.0026855183171389527","2.5709718810820985","97","725","17","16178","ENSG00000196126,ENSG00000204287,ENSG00000242574,ENSG00000090339,ENSG00000168610,ENSG00000136167,ENSG00000135077,ENSG00000123338,ENSG00000110651,ENSG00000110492,ENSG00000135046,ENSG00000168961,ENSG00000134352,ENSG00000158869,ENSG00000019582,ENSG00000144802,ENSG00000114013"
"GO:BP","mitochondrial respiratory chain complex assembly","GO:0033108","0.002695058136381612","2.5694318620032504","97","92","7","16178","ENSG00000158864,ENSG00000130414,ENSG00000139180,ENSG00000174886,ENSG00000023228,ENSG00000169021,ENSG00000115286"
"GO:BP","cortical cytoskeleton organization","GO:0030865","0.002720266316472877","2.565388576071379","37","249","7","16178","ENSG00000140575,ENSG00000092820,ENSG00000082397,ENSG00000120899,ENSG00000115956,ENSG00000104365,ENSG00000136167"
"GO:BP","ERK1 and ERK2 cascade","GO:0070371","0.0027395552544594963","2.5623199357969435","251","816","32","16178","ENSG00000130203,ENSG00000196126,ENSG00000095970,ENSG00000154229,ENSG00000092820,ENSG00000136235,ENSG00000165025,ENSG00000103811,ENSG00000120899,ENSG00000111679,ENSG00000090339,ENSG00000136869,ENSG00000164619,ENSG00000182578,ENSG00000113578,ENSG00000026508,ENSG00000141646,ENSG00000064687,ENSG00000100030,ENSG00000081237,ENSG00000138685,ENSG00000168961,ENSG00000153233,ENSG00000178568,ENSG00000254087,ENSG00000109670,ENSG00000019582,ENSG00000157168,ENSG00000109756,ENSG00000006210,ENSG00000017427,ENSG00000112715"
"GO:BP","reactive oxygen species metabolic process","GO:0072593","0.0028712796101530813","2.5419245130995614","170","453","18","16178","ENSG00000197943,ENSG00000023228,ENSG00000051523,ENSG00000145335,ENSG00000165025,ENSG00000112992,ENSG00000213619,ENSG00000160255,ENSG00000136869,ENSG00000011600,ENSG00000135744,ENSG00000198743,ENSG00000117450,ENSG00000163513,ENSG00000169896,ENSG00000186010,ENSG00000124126,ENSG00000186951"
"GO:BP","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","GO:0002504","0.0028859665726688826","2.539708703523025","31","12","3","16178","ENSG00000196126,ENSG00000204287,ENSG00000095970"
"GO:BP","protein secretion","GO:0009306","0.0030342654891118087","2.517946422424735","248","517","24","16178","ENSG00000130203,ENSG00000196126,ENSG00000095970,ENSG00000198087,ENSG00000116729,ENSG00000145242,ENSG00000115956,ENSG00000104332,ENSG00000136869,ENSG00000145087,ENSG00000103496,ENSG00000105649,ENSG00000176406,ENSG00000150907,ENSG00000106089,ENSG00000135046,ENSG00000137462,ENSG00000132639,ENSG00000100280,ENSG00000084093,ENSG00000087470,ENSG00000105383,ENSG00000129667,ENSG00000025434"
"GO:BP","regulation of leukocyte cell-cell adhesion","GO:1903037","0.00305680418661441","2.5147323805073305","285","903","37","16178","ENSG00000196126,ENSG00000107099,ENSG00000204287,ENSG00000136235,ENSG00000203710,ENSG00000242574,ENSG00000165025,ENSG00000124145,ENSG00000135426,ENSG00000111679,ENSG00000160255,ENSG00000141968,ENSG00000204252,ENSG00000026508,ENSG00000135077,ENSG00000123338,ENSG00000110651,ENSG00000110492,ENSG00000163513,ENSG00000196776,ENSG00000081237,ENSG00000135046,ENSG00000186951,ENSG00000168961,ENSG00000134352,ENSG00000138814,ENSG00000162511,ENSG00000254087,ENSG00000164136,ENSG00000167851,ENSG00000144802,ENSG00000114013,ENSG00000017427,ENSG00000155659,ENSG00000142208,ENSG00000121879,ENSG00000163599"
"GO:BP","macrophage activation","GO:0042116","0.003210875515044082","2.4933765316111463","78","823","16","16178","ENSG00000095970,ENSG00000197943,ENSG00000145335,ENSG00000165025,ENSG00000120885,ENSG00000160255,ENSG00000136869,ENSG00000011600,ENSG00000173372,ENSG00000169896,ENSG00000081237,ENSG00000025434,ENSG00000174125,ENSG00000019582,ENSG00000006210,ENSG00000168329"
"GO:BP","establishment of protein localization to extracellular region","GO:0035592","0.003259661330923892","2.486827519487698","249","517","24","16178","ENSG00000130203,ENSG00000196126,ENSG00000095970,ENSG00000198087,ENSG00000116729,ENSG00000145242,ENSG00000115956,ENSG00000104332,ENSG00000136869,ENSG00000145087,ENSG00000103496,ENSG00000105649,ENSG00000176406,ENSG00000150907,ENSG00000106089,ENSG00000135046,ENSG00000137462,ENSG00000132639,ENSG00000100280,ENSG00000084093,ENSG00000087470,ENSG00000105383,ENSG00000129667,ENSG00000025434"
"GO:BP","developmental cell growth","GO:0048588","0.0033941024089638406","2.469275058018074","128","816","21","16178","ENSG00000130203,ENSG00000140575,ENSG00000131711,ENSG00000145147,ENSG00000078018,ENSG00000130477,ENSG00000115310,ENSG00000065320,ENSG00000176406,ENSG00000184347,ENSG00000067715,ENSG00000001617,ENSG00000130558,ENSG00000124785,ENSG00000176697,ENSG00000018189,ENSG00000187122,ENSG00000079805,ENSG00000170017,ENSG00000017427,ENSG00000112715"
"GO:BP","negative regulation of amine metabolic process","GO:0033239","0.003540646968364274","2.4509173738164995","5","394","4","16178","ENSG00000167654,ENSG00000103507,ENSG00000160255,ENSG00000169896"
"GO:BP","B cell receptor signaling pathway","GO:0050853","0.0035860420612586932","2.4453846208347887","55","924","14","16178","ENSG00000197943,ENSG00000165025,ENSG00000171791,ENSG00000123338,ENSG00000110651,ENSG00000081237,ENSG00000081189,ENSG00000254087,ENSG00000167851,ENSG00000012124,ENSG00000107679,ENSG00000163563,ENSG00000163599,ENSG00000010671"
"GO:BP","protein localization to axon","GO:0099612","0.003799663140740798","2.4202549040679795","5","93","3","16178","ENSG00000174469,ENSG00000151150,ENSG00000082397"
"GO:BP","sterol transport","GO:0015918","0.003898207891783587","2.409135003636326","101","881","19","16178","ENSG00000130203,ENSG00000141338,ENSG00000095970,ENSG00000120885,ENSG00000141458,ENSG00000198911,ENSG00000100906,ENSG00000123384,ENSG00000130208,ENSG00000182718,ENSG00000064687,ENSG00000025434,ENSG00000186350,ENSG00000011347,ENSG00000111684,ENSG00000169174,ENSG00000132170,ENSG00000131408,ENSG00000166035"
"GO:BP","regulation of myeloid leukocyte mediated immunity","GO:0002886","0.003910320754857451","2.407787616938875","38","823","11","16178","ENSG00000165025,ENSG00000160255,ENSG00000011600,ENSG00000103496,ENSG00000169896,ENSG00000168961,ENSG00000066336,ENSG00000254087,ENSG00000167851,ENSG00000127666,ENSG00000168329"
"GO:BP","angiotensin-activated signaling pathway","GO:0038166","0.0039377871348197984","2.4047477642445716","13","540","6","16178","ENSG00000154229,ENSG00000077522,ENSG00000135744,ENSG00000168710,ENSG00000159640,ENSG00000138814"
"GO:BP","negative regulation of chemokine-mediated signaling pathway","GO:0070100","0.00395805070445561","2.4025186465813073","6","309","4","16178","ENSG00000145147,ENSG00000117115,ENSG00000169855,ENSG00000184347"
"GO:BP","positive regulation of transferase activity","GO:0051347","0.003999929515261123","2.397947661522752","344","816","39","16178","ENSG00000130203,ENSG00000196126,ENSG00000095970,ENSG00000171105,ENSG00000140575,ENSG00000145335,ENSG00000132535,ENSG00000149269,ENSG00000120899,ENSG00000169855,ENSG00000162733,ENSG00000155368,ENSG00000136869,ENSG00000135744,ENSG00000111961,ENSG00000182578,ENSG00000113578,ENSG00000102755,ENSG00000026508,ENSG00000184371,ENSG00000122566,ENSG00000163513,ENSG00000100030,ENSG00000081237,ENSG00000169242,ENSG00000138685,ENSG00000204209,ENSG00000109670,ENSG00000087589,ENSG00000019582,ENSG00000157168,ENSG00000118160,ENSG00000167851,ENSG00000114013,ENSG00000111859,ENSG00000109756,ENSG00000017427,ENSG00000168615,ENSG00000112715"
"GO:BP","regulation of actin polymerization or depolymerization","GO:0008064","0.004234003080517759","2.3732488303384827","113","435","14","16178","ENSG00000136717,ENSG00000077522,ENSG00000145147,ENSG00000175866,ENSG00000100106,ENSG00000120899,ENSG00000146122,ENSG00000103187,ENSG00000115956,ENSG00000148180,ENSG00000180353,ENSG00000123338,ENSG00000148700,ENSG00000071127"
"GO:BP","negative regulation of cell adhesion","GO:0007162","0.004307724729163556","2.3657520566333163","231","908","32","16178","ENSG00000196126,ENSG00000136235,ENSG00000137845,ENSG00000203710,ENSG00000124145,ENSG00000213445,ENSG00000189058,ENSG00000197971,ENSG00000152377,ENSG00000135077,ENSG00000110492,ENSG00000081237,ENSG00000135046,ENSG00000186951,ENSG00000168961,ENSG00000114554,ENSG00000066336,ENSG00000122194,ENSG00000162511,ENSG00000137710,ENSG00000065361,ENSG00000164050,ENSG00000168309,ENSG00000110880,ENSG00000167851,ENSG00000006210,ENSG00000112715,ENSG00000155659,ENSG00000142208,ENSG00000184349,ENSG00000163599,ENSG00000117228"
"GO:BP","leukocyte activation involved in inflammatory response","GO:0002269","0.004409940502320813","2.355567269871859","34","425","8","16178","ENSG00000095970,ENSG00000145335,ENSG00000120885,ENSG00000160255,ENSG00000011600,ENSG00000173372,ENSG00000169896,ENSG00000081237"
"GO:BP","microglial cell activation","GO:0001774","0.004409940502320813","2.355567269871859","34","425","8","16178","ENSG00000095970,ENSG00000145335,ENSG00000120885,ENSG00000160255,ENSG00000011600,ENSG00000173372,ENSG00000169896,ENSG00000081237"
"GO:BP","neuron projection extension","GO:1990138","0.004447611146148198","2.3518731900555707","111","445","14","16178","ENSG00000130203,ENSG00000140575,ENSG00000131711,ENSG00000145147,ENSG00000078018,ENSG00000130477,ENSG00000115310,ENSG00000065320,ENSG00000176406,ENSG00000184347,ENSG00000067715,ENSG00000001617,ENSG00000130558,ENSG00000124785"
"GO:BP","positive regulation of secretion","GO:0051047","0.004528370493815804","2.344058048065952","210","540","22","16178","ENSG00000196126,ENSG00000095970,ENSG00000198087,ENSG00000116729,ENSG00000145335,ENSG00000165025,ENSG00000124145,ENSG00000163618,ENSG00000160255,ENSG00000041353,ENSG00000136869,ENSG00000103496,ENSG00000105649,ENSG00000067715,ENSG00000182718,ENSG00000169896,ENSG00000106089,ENSG00000137462,ENSG00000087470,ENSG00000099365,ENSG00000105383,ENSG00000138814"
"GO:BP","regulation of neurogenesis","GO:0050767","0.0046802360220819655","2.3297322451089593","219","823","29","16178","ENSG00000095970,ENSG00000078674,ENSG00000162946,ENSG00000038427,ENSG00000136717,ENSG00000145147,ENSG00000078018,ENSG00000146122,ENSG00000115310,ENSG00000169855,ENSG00000065320,ENSG00000182718,ENSG00000001617,ENSG00000110492,ENSG00000148053,ENSG00000084093,ENSG00000114554,ENSG00000176697,ENSG00000105894,ENSG00000137693,ENSG00000018189,ENSG00000164050,ENSG00000116641,ENSG00000007372,ENSG00000106278,ENSG00000109756,ENSG00000006210,ENSG00000112715,ENSG00000168329"
